,label,text_len,text_punct,text_cap,text_cleaned
3357,ham,76,0.132,0.026,"['dont', 'run', 'away', 'frm', 'u', 'walk', 'slowly', 'amp', 'kill', 'u', 'dont', 'care', 'enough', 'stop', '']"
3358,spam,64,0.047,0.047,"['sorry', 'missed', 'call', 'let', 'talk', 'time', 'im', '07090201529', '']"
3359,ham,22,0.091,0.045,"['please', 'attend', 'phone', '']"
3360,ham,83,0.024,0.036,"['hate', 'call', 'didnt', 'accept', 'even', 'single', 'call', 'mine', 'even', 'messaged', '']"
3361,ham,36,0.056,0.056,"['message', 'phone', 'im', 'holding', '']"
3362,ham,16,0.438,0.125,"['im', 'free', '']"
3363,ham,39,0.051,0.026,"['yo', 'trip', 'got', 'postponed', 'still', 'stocked', '']"
3364,ham,19,0.105,0.105,"['sorry', 'ill', 'call', 'later', '']"
3365,ham,25,0.04,0.04,"['waiting', 'call', 'sir', '']"
3366,ham,31,0.097,0.065,"['hey', 'reply', 'pa', '']"
3367,ham,34,0.088,0.029,"['hey', 'elaine', 'today', 'meeting', 'still', '']"
3368,ham,57,0.088,0.053,"['sorry', 'ive', 'gone', 'place', 'ill', 'tomorrow', 'really', 'sorry', '']"
3369,ham,62,0.065,0.016,"['tiime', 'dont', 'let', 'hug', 'dont', 'break', 'tear', '']"
3370,ham,91,0.066,0.033,"['tomorrow', 'going', 'theatre', 'come', 'wherever', 'u', 'call', 'tell', 'come', 'tomorrow', '']"
3371,ham,32,0.031,0.031,"['electricity', 'went', 'fml', '']"
3372,ham,54,0.037,0.019,"['look', 'like', 'found', 'something', 'smoke', 'great', 'job', '']"
3373,ham,19,0.0,0.053,"['also', 'andros', 'ice', 'etc', 'etc', '']"
3374,ham,2,1.0,0.0,"['', '']"
3375,ham,123,0.041,0.041,"['good', 'afternon', 'love', 'today', 'hope', 'good', 'maybe', 'interview', 'wake', 'miss', 'babe', 'passionate', 'kiss', 'across', 'sea', '']"
3376,ham,46,0.065,0.065,"['yup', 'wun', 'believe', 'wat', 'u', 'really', 'neva', 'c', 'e', 'msg', 'sent', 'shuhui', '']"
3377,ham,21,0.0,0.048,"['hows', 'watch', 'resizing', '']"
3378,ham,25,0.12,0.04,"['dear', 'umma', 'called', '']"
3379,ham,29,0.034,0.069,"['finished', 'missing', 'plenty', '']"
3380,spam,130,0.031,0.185,"['complimentary', '4', 'star', 'ibiza', 'holiday', 'å', '10000', 'cash', 'need', 'urgent', 'collection', '09066364349', 'landline', 'lose', 'box434sk38wp150ppm18', '']"
3381,ham,44,0.023,0.045,"['well', 'meant', 'opposed', 'drunken', 'night', '']"
3382,ham,48,0.104,0.042,"['k', 'must', 'book', 'huh', 'going', 'yoga', 'basic', 'sunday', '']"
3383,spam,136,0.022,0.088,"['free', 'msgwe', 'billed', 'mobile', 'number', 'mistake', 'shortcode', '83332please', 'call', '08081263000', 'charge', 'refundedthis', 'call', 'free', 'bt', 'landline', '']"
3384,ham,8,0.375,0.125,"['ok', '']"
3385,ham,56,0.125,0.054,"['oops', 'mum', 'somerset', 'bit', 'far', 'back', 'tomo', 'see', 'soon', 'x', '']"
3386,ham,24,0.042,0.042,"['u', 'workin', 'overtime', 'nigpun', '']"
3387,ham,35,0.114,0.029,"['kallis', 'dismissial', '2nd', 'test', '']"
3388,ham,24,0.042,0.083,"['guess', 'got', 'screwd', '']"
3389,spam,69,0.0,0.072,"['please', 'call', '08712402972', 'immediately', 'urgent', 'message', 'waiting', '']"
3390,ham,27,0.074,0.037,"['im', 'meeting', 'call', 'later', '']"
3391,ham,25,0.04,0.04,"['r', 'u', 'cooking', 'dinner', '']"
3392,ham,10,0.3,0.1,"['ok', 'thanx', '']"
3393,ham,102,0.029,0.069,"['bull', 'plan', 'go', 'floating', 'ikea', 'without', 'care', 'world', 'live', 'mess', 'another', 'day', '']"
3394,ham,9,0.111,0.111,"['buy', '']"
3395,spam,107,0.028,0.121,"['urgent', 'mobile', 'number', 'awarded', 'å', '2000', 'bonus', 'caller', 'prize', 'call', '09058095201', 'land', 'line', 'valid', '12hrs', '']"
3396,ham,23,0.0,0.043,"['heehee', 'funny', 'tho', '']"
3397,ham,41,0.024,0.024,"['simple', 'arithmetic', 'percentage', '']"
3398,ham,48,0.083,0.021,"['yeah', 'wouldnt', 'leave', 'hour', 'least', 'hows', '4', 'sound', '']"
3399,spam,126,0.024,0.048,"['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', 'å', '1500', 'bonus', 'prize', 'call', '09066364589', '']"
3400,ham,26,0.077,0.077,"['thanks', 'honey', 'great', 'day', '']"
3401,ham,118,0.119,0.034,"['amazing', 'quote', 'sometimes', 'life', 'difficult', 'decide', 'whats', 'wrong', 'lie', 'brings', 'smile', 'truth', 'brings', 'tear', '']"
3402,ham,39,0.103,0.077,"['good', 'night', 'dear', 'sleepwellamptake', 'care', '']"
3403,ham,50,0.16,0.1,"['ì', 'ask', 'dad', 'pick', 'ì', 'lar', 'ìï', 'wan', '2', 'stay', '6', 'meh', '']"
3404,ham,19,0.053,0.053,"['jus', 'chillaxin', '']"
3405,ham,71,0.127,0.831,"['hey', 'da', 'cool', 'iknow', '2', 'wellda', 'peril', 'studentfinancial', 'crisisspk', '2', 'u', 'l8r', '']"
3406,ham,136,0.081,0.125,"['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feel', 'light', 'someone', 'feel', 'heavy', 'someone', 'leaf', 'goodmorning', '']"
3407,spam,130,0.023,0.062,"['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '300', 'free', 'minute', 'mobile', '100', 'free', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705', '']"
3408,ham,97,0.093,0.041,"['whats', 'coming', 'hill', 'monster', 'hope', 'great', 'day', 'thing', 'r', 'going', 'fine', 'busy', 'though', '']"
3409,ham,103,0.146,0.117,"['joy', 'father', 'john', 'john', 'joy', 'father', 'u', 'an', 'th', 'hav', 'ltgt', 'iq', 'ti', 'ia', 'question', 'try', 'answer', '']"
3410,ham,33,0.03,0.03,"['ill', 'obey', '']"
3411,ham,42,0.048,0.048,"['didnt', 'search', 'online', 'let', 'know', '']"
3412,ham,26,0.038,0.038,"['need', 'go', 'get', '']"
3413,ham,20,0.15,0.1,"['pic', 'please', 'resend', '']"
3414,ham,24,0.0,0.042,"['remains', 'bro', 'amongst', 'bros', '']"
3415,ham,40,0.0,0.025,"['uhhhhrmm', 'isnt', 'tb', 'test', 'bad', 'youre', 'sick', '']"
3416,ham,30,0.1,0.033,"['haf', 'enuff', 'space', 'got', 'like', '4', 'mb', '']"
3417,spam,109,0.055,0.055,"['life', 'never', 'much', 'fun', 'great', 'came', 'made', 'truly', 'special', 'wont', 'forget', 'enjoy', 'one', 'gbpsms', '']"
3418,spam,130,0.008,0.146,"['want', 'new', 'video', 'phone', '600', 'anytime', 'network', 'min', '400', 'inclusive', 'video', 'call', 'downloads', '5', 'per', 'week', 'free', 'deltomorrow', 'call', '08002888812', 'reply', '']"
3419,spam,126,0.024,0.048,"['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', 'å', '1500', 'bonus', 'prize', 'call', '09066368470', '']"
3420,spam,53,0.057,0.226,"['welcome', 'please', 'reply', 'age', 'gender', 'begin', 'eg', '24m', '']"
3421,spam,141,0.064,0.092,"['freemsg', '1month', 'unlimited', 'free', 'call', 'activate', 'smartcall', 'txt', 'call', '68866', 'subscriptn3gbpwk', 'unlimited', 'call', 'help', '08448714184', 'stoptxt', 'stop', 'landlineonly', '']"
3422,spam,131,0.038,0.099,"['mobile', '10', 'mths', 'update', 'latest', 'orange', 'cameravideo', 'phone', 'free', 'save', 'å', 'free', 'textsweekend', 'call', 'text', 'yes', 'callback', 'orno', 'opt', '']"
3423,spam,132,0.015,0.189,"['new', '2', 'club', 'dont', 'fink', 'met', 'yet', 'b', 'gr8', '2', 'c', 'u', 'please', 'leave', 'msg', '2day', 'wiv', 'ur', 'area', '09099726553', 'reply', 'promised', 'carlie', 'x', 'callså', '1minmobsmore', 'lkpobox177hp51fl', '']"
3424,ham,26,0.077,0.077,"['true', 'easier', '']"
3425,ham,70,0.014,0.043,"['sure', 'since', 'parent', 'working', 'tuesday', 'dont', 'really', 'need', 'cover', 'story', '']"
3426,ham,29,0.207,0.069,"['haha', 'okay', 'today', 'weekend', 'leh', '']"
3427,ham,49,0.122,0.082,"['hi', 'darlin', 'youphone', 'im', 'athome', 'youwanna', 'chat', '']"
3428,ham,162,0.019,0.012,"['dont', 'know', 'jack', 'shit', 'anything', 'id', 'sayask', 'something', 'helpful', 'want', 'pretend', 'text', 'whatever', 'response', 'hypotheticalhuagauahahuagahyuhagga', '']"
3429,ham,29,0.069,0.034,"['youve', 'always', 'brainy', 'one', '']"
3430,ham,97,0.062,0.165,"['yeah', 'get', 'random', 'dude', 'need', 'change', 'info', 'sheet', 'party', 'ltgt', '7', 'never', 'study', 'safe', '']"
3431,spam,90,0.044,0.078,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', '09061221066', 'fromm', 'landline', 'delivery', 'within', '28', 'day', '']"
3432,ham,133,0.173,0.09,"['christmas', 'occasion', 'celebrated', 'reflection', 'ur', 'value', 'desire', 'affectionsamp', 'tradition', 'ideal', 'christmas', '']"
3433,ham,54,0.019,0.037,"['sending', 'greeting', 'joy', 'happiness', 'gr8', 'evening', '']"
3434,ham,89,0.067,0.022,"['hi', 'darlin', 'cantdo', 'anythingtomorrow', 'myparents', 'aretaking', 'outfor', 'meal', 'u', 'free', 'katexxx', '']"
3435,ham,42,0.048,0.024,"['india', 'win', 'level', 'series', 'mean', 'record', '']"
3436,ham,25,0.04,0.04,"['plan', '']"
3437,ham,20,0.0,0.05,"['good', 'hear', '']"
3438,ham,63,0.063,0.032,"['awesome', 'deal', 'gate', 'charles', 'told', 'last', 'night', 'uh', 'yeah', '']"
3439,ham,25,0.04,0.04,"['time', 'thinkin', 'goin', '']"
3440,spam,112,0.054,0.125,"['get', 'free', 'mobile', 'video', 'player', 'free', 'movie', 'collect', 'text', 'go', '89105', 'free', 'extra', 'film', 'ordered', 't', 'c', 'apply', '18', 'yr', '']"
3441,spam,134,0.037,0.037,"['save', 'money', 'wedding', 'lingerie', 'wwwbridalpetticoatdreamscouk', 'choose', 'superb', 'selection', 'national', 'delivery', 'brought', 'weddingfriend', '']"
3442,ham,112,0.045,0.036,"['board', 'working', 'fine', 'issue', 'overheating', 'also', 'reslove', 'still', 'software', 'inst', 'pending', 'come', 'around', '8o', 'clock', '']"
3443,ham,35,0.057,0.086,"['yes', 'dont', 'care', 'cause', 'know', '']"
3444,ham,79,0.089,0.152,"['wiskey', 'brandy', 'rum', 'gin', 'beer', 'vodka', 'scotch', 'shampain', 'wine', 'kudiyarasu', 'dhina', 'vaazhthukkal', '']"
3445,ham,115,0.122,0.035,"['mon', 'okie', 'lor', 'haha', 'best', 'cheap', 'n', 'gd', 'food', 'la', 'ex', 'oso', 'okie', 'depends', 'whether', 'wana', 'eat', 'western', 'chinese', 'food', 'den', 'u', 'prefer', '']"
3446,ham,39,0.051,0.051,"['sitting', 'ard', 'nothing', 'lor', 'u', 'leh', 'busy', 'w', 'work', '']"
3447,ham,43,0.163,0.047,"['ltgt', 'k', 'oh', 'send', 'home', 'sale', '']"
3448,ham,15,0.4,0.067,"['sorry', 'mail', '']"
3449,ham,29,0.069,0.034,"['ya', 'telling', 'abt', 'tht', 'incident', '']"
3450,ham,84,0.012,0.036,"['yes', 'outside', 'like', '2', 'hour', 'called', 'whole', 'family', 'wake', 'cause', 'started', '1', '']"
3451,ham,20,0.0,0.05,"['ugh', 'got', 'outta', 'class', '']"
3452,ham,238,0.05,0.029,"['nowadays', 'people', 'notixiquating', 'laxinorficated', 'opportunity', 'bambling', 'entropication', 'ever', 'oblisingately', 'opted', 'ur', 'book', 'masteriastering', 'amplikater', 'fidalfication', 'champlaxigating', 'think', 'atrocious', 'wotz', 'ur', 'opinion', 'junna', '']"
3453,ham,92,0.054,0.011,"['dont', 'file', 'bagi', 'work', 'called', 'mei', 'tell', 'find', 'anything', 'room', '']"
3454,ham,125,0.04,0.04,"['need', 'lar', 'jus', 'testing', 'e', 'phone', 'card', 'dunno', 'network', 'gd', 'thk', 'waiting', '4', 'si', '2', 'finish', 'bathing', 'bathe', 'dun', 'disturb', 'u', 'liao', 'u', 'cleaning', 'ur', 'room', '']"
3455,ham,23,0.13,0.087,"['ok', 'ill', 'right', 'later', '']"
3456,ham,99,0.02,0.263,"['friendship', 'poem', 'dear', 'dear', 'u', 'r', 'near', 'hear', 'dont', 'get', 'fear', 'live', 'cheer', 'tear', 'u', 'r', 'always', 'dear', 'gud', 'ni8', '']"
3457,ham,43,0.047,0.023,"['lunch', 'come', 'quickly', 'open', 'door', '']"
3458,spam,122,0.025,0.074,"['heard', 'u4', 'call', 'night', 'knickers', 'make', 'beg', 'like', 'u', 'last', 'time', '01223585236', 'xx', 'luv', 'nikiyu4net', '']"
3459,ham,107,0.047,0.056,"['back', 'bit', 'long', 'co', 'accident', 'a30', 'divert', 'via', 'wadebridgei', 'brilliant', 'weekend', 'thanks', 'speak', 'soon', 'lot', 'love', '']"
3460,ham,115,0.087,0.035,"['k', 'yan', 'jiu', 'liao', 'sat', 'go', '4', 'bugis', 'vill', 'one', 'frm', '10', '3', 'den', 'hop', 'parco', '4', 'nb', 'sun', 'go', 'cine', 'frm', '1030', '2', 'den', 'hop', 'orc', 'mrt', '4', 'hip', 'hop', '4', '']"
3461,spam,90,0.089,0.044,"['bloomberg', 'message', 'center', '447797706009', 'wait', 'apply', 'future', 'httpcareers', 'bloombergcom', '']"
3462,ham,57,0.035,0.018,"['seeking', 'lady', 'street', 'freak', 'sheet', '']"
3463,ham,7,0.0,0.143,"['phone', '']"
3464,ham,48,0.042,0.042,"['haha', 'figure', 'well', 'found', 'piece', 'priscillas', 'bowl', '']"
3465,ham,87,0.023,0.011,"['actually', 'fuck', 'whatever', 'find', 'excuse', 'tampa', 'point', 'january', 'though', '']"
3466,spam,131,0.038,0.176,"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', 'å', '800', 'prize', 'guaranteed', 'call', '09050001808', 'land', 'line', 'claim', 'm95', 'valid12hrs', '']"
3467,ham,46,0.109,0.0,"['yay', 'finally', 'lol', 'missed', 'cinema', 'trip', 'last', 'week', '']"
3468,ham,43,0.093,0.023,"['day', 'working', 'dayexcept', 'saturday', 'sunday', '']"
3469,ham,24,0.167,0.0,"['aathiwhere', 'dear', '']"
3470,ham,146,0.075,0.068,"['heart', 'empty', 'without', 'love', 'mind', 'empty', 'without', 'wisdom', 'eye', 'r', 'empty', 'without', 'dream', 'amp', 'life', 'empty', 'without', 'frnds', 'alwys', 'touch', 'good', 'night', 'amp', 'sweet', 'dream', '']"
3471,ham,74,0.041,0.054,"['think', 'û', 'waiting', 'bus', 'inform', 'get', 'ever', 'get', '']"
3472,ham,26,0.038,0.038,"['getting', 'back', 'time', 'soon', '']"
3473,ham,32,0.125,0.031,"['', 'hows', 'thing', 'quick', 'question', '']"
3474,ham,126,0.024,0.024,"['night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay', 'gud', 'mrng', '']"
3475,ham,55,0.145,0.018,"['probably', 'come', 'everybodys', 'done', 'around', 'ltgt', 'right', '']"
3476,ham,145,0.041,0.007,"['got', 'new', 'year', 'co', 'yetunde', 'said', 'wanted', 'surprise', 'didnt', 'see', 'money', 'returned', 'mid', 'january', 'ltgt', 'day', 'return', 'period', 'ended', '']"
3477,ham,49,0.02,0.02,"['ask', 'around', 'there', 'lot', 'term', 'mids', '']"
3478,ham,49,0.02,0.041,"['sure', 'check', 'yahoo', 'email', 'sent', 'photo', 'yesterday', '']"
3479,ham,21,0.048,0.048,"['looking', '']"
3480,ham,20,0.25,0.05,"['wherres', 'boytoy', '']"
3481,spam,122,0.0,0.033,"['want', 'new', 'video', 'phone750', 'anytime', 'network', 'min', '150', 'text', 'five', 'pound', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'tomorrow', '']"
3482,ham,119,0.084,0.034,"['hello', 'love', 'go', 'day', 'wish', 'well', 'fine', 'babe', 'hope', 'find', 'job', 'prospect', 'miss', 'boytoy', 'teasing', 'kiss', '']"
3483,ham,132,0.106,0.045,"['tell', 'bad', 'character', 'u', 'dnt', 'lik', 'ill', 'try', 'change', 'ltgt', 'add', 'tat', '2', 'new', 'year', 'resolution', 'waiting', 'ur', 'replybe', 'frankgood', 'morning', '']"
3484,ham,53,0.113,0.019,"['noi', 'got', 'rumour', 'going', 'buy', 'apartment', 'chennai', '']"
3485,ham,28,0.036,0.036,"['yeah', 'probably', 'earlier', '']"
3486,ham,26,0.077,0.038,"['change', 'window', 'logoff', 'sound', '']"
3487,ham,27,0.111,0.037,"['still', 'checked', 'da', '']"
3488,ham,18,0.111,0.056,"['im', 'also', 'came', 'room', '']"
3489,ham,79,0.038,0.013,"['huh', 'got', 'lesson', '4', 'lei', 'n', 'thinkin', 'going', 'sch', 'earlier', 'n', 'tot', 'parkin', 'kent', 'vale', '']"
3490,ham,3,0.333,0.333,"['ok', '']"
3491,ham,103,0.107,0.097,"['reach', 'office', 'around', 'ltdecimalgt', 'amp', 'mobile', 'problem', 'cannt', 'get', 'voice', 'call', 'asa', 'ill', 'free', '']"
3492,ham,25,0.04,0.04,"['cool', 'text', 'head', '']"
3493,spam,116,0.026,0.069,"['contacted', 'dating', 'service', 'someone', 'know', 'find', 'call', 'land', 'line', '09050000878', 'pobox45w2tg150p', '']"
3494,spam,132,0.091,0.083,"['wan2', 'win', 'meetgreet', 'westlife', '4', 'u', 'm8', 'currently', 'tour', '1unbreakable', '2untamed', '3unkempt', 'text', '12', '3', '83049', 'cost', '50p', 'std', 'text', '']"
3495,ham,62,0.097,0.032,"['happy', 'birthday', 'may', 'u', 'find', 'ur', 'prince', 'charming', 'soon', 'n', 'dun', 'work', 'hard', '']"
3496,ham,98,0.031,0.01,"['oh', 'grand', 'bit', 'party', 'doesnt', 'mention', 'cover', 'charge', 'probably', 'first', 'come', 'first', 'served', '']"
3497,ham,60,0.033,0.017,"['said', 'went', 'back', 'bed', 'cant', 'sleep', 'anything', '']"
3498,ham,78,0.013,0.038,"['hope', 'arnt', 'pissed', 'id', 'would', 'really', 'like', 'see', 'tomorrow', 'love', 'xxxxxxxxxxxxxx', '']"
3499,spam,134,0.194,0.328,"['dorothykiefercom', 'bank', 'granite', 'issue', 'strongbuy', 'explosive', 'pick', 'member', '300', 'nasdaq', 'symbol', 'cdgt', '500', 'per', '']"
3500,ham,90,0.156,0.022,"['say', 'ltgt', 'year', 'old', 'man', 'money', 'im', 'last', 'ltgt', 'still', 'waiting', 'check', '']"
3501,ham,20,0.0,0.05,"['come', 'ur', 'home', '']"
3502,ham,37,0.081,0.027,"['free', 'day', 'finish', '6', 'mon', 'n', 'thurs', '']"
3503,ham,20,0.0,0.05,"['food', '']"
3504,ham,33,0.03,0.0,"['life', 'alle', 'moneeppolum', 'oru', 'pole', 'allalo', '']"
3505,ham,7,0.429,0.143,"['nite', '']"
3506,ham,106,0.16,0.142,"['two', 'fundamental', 'cool', 'life', 'walk', 'like', 'king', 'walk', 'like', 'dont', 'care', 'whoever', 'king', 'gud', 'nyt', '']"
3507,ham,153,0.052,0.026,"['camera', 'quite', 'good', '101mega', 'pixel', '3optical', '5digital', 'doom', 'lovely', 'holiday', 'safe', 'hope', 'hav', 'good', 'journey', 'happy', 'new', 'year', 'see', 'couple', 'week', '']"
3508,ham,100,0.04,0.03,"['hi', 'peteynoiåõm', 'ok', 'wanted', '2', 'chat', 'coz', 'avent', 'spoken', '2', 'u', '4', 'long', 'timehope', 'ur', 'doin', 'alritehave', 'good', 'nit', 'j', 'love', 'ya', 'amx', '']"
3509,ham,45,0.0,0.022,"['saw', 'ron', 'burgundy', 'captaining', 'party', 'boat', 'yeah', '']"
3510,ham,31,0.065,0.065,"['im', 'serious', 'money', 'base', '']"
3511,ham,25,0.12,0.04,"['already', 'one', 'guy', 'loving', '']"
3512,ham,40,0.025,0.05,"['staff', 'placement', 'training', 'amrita', 'college', '']"
3513,ham,49,0.041,0.041,"['always', 'chat', 'fact', 'need', 'money', 'raise', '']"
3514,ham,27,0.111,0.037,"['im', 'job', 'profile', 'seems', 'like', 'bpo', '']"
3515,ham,155,0.026,0.032,"['well', 'give', 'co', 'said', 'û', 'one', 'nighters', 'persevered', 'found', 'one', 'cheap', 'apologise', 'advance', 'somewhere', 'sleep', 'isnt', '']"
3516,ham,228,0.026,0.018,"['think', 'actually', 'talk', 'call', 'bos', 'morning', 'went', 'place', 'last', 'year', 'told', 'could', 'go', 'get', 'car', 'fixed', 'cheaper', 'kept', 'telling', 'today', 'much', 'hoped', 'would', 'come', 'back', 'always', 'regretted', 'getting', 'number', 'etc', '']"
3517,ham,30,0.033,0.033,"['willing', 'go', 'apps', 'class', '']"
3518,ham,35,0.0,0.029,"['hanging', 'brother', 'family', '']"
3519,ham,55,0.036,0.055,"['reach', '9', 'telling', 'dont', 'know', '']"
3520,ham,61,0.066,0.033,"['hey', 'going', 'quit', 'soon', 'xuhui', 'working', 'till', 'end', 'month', '']"
3521,ham,91,0.033,0.044,"['im', 'sorry', 'bout', 'last', 'nite', 'wasnåõt', 'ur', 'fault', 'spouse', 'pmt', 'sumthin', 'u', '4give', 'think', 'u', 'shldxxxx', '']"
3522,ham,13,0.154,0.077,"['try', 'neva', 'mate', '']"
3523,ham,41,0.024,0.024,"['yeah', 'thatd', 'pretty', 'much', 'best', 'case', 'scenario', '']"
3524,ham,42,0.071,0.024,"['free', 'today', 'haf', '2', 'pick', 'parent', 'tonite', '']"
3525,ham,124,0.089,0.863,"['hey', 'babe', 'far', '2', 'spunout', '2', 'spk', 'da', 'mo', 'dead', '2', 'da', 'wrld', 'sleeping', 'da', 'sofa', 'day', 'cool', 'nytho', 'tx', '4', 'fonin', 'hon', 'call', '2mwen', 'im', 'bk', 'frmcloud', '9', 'j', 'x']"
3526,ham,27,0.111,0.037,"['send', 'naughty', 'pix', '']"
3527,spam,128,0.023,0.125,"['å', '1000', 'winner', 'guaranteed', 'caller', 'prize', 'final', 'attempt', 'contact', 'claim', 'call', '09071517866', '150ppmpobox10183bhamb64xe', '']"
3528,spam,126,0.063,0.063,"['xmas', 'new', 'year', 'eve', 'ticket', 'sale', 'club', 'day', '10am', 'till', '8pm', 'thurs', 'fri', 'sat', 'night', 'week', 'theyre', 'selling', 'fast', '']"
3529,ham,69,0.058,0.014,"['tyler', 'getting', '8th', 'leave', 'long', '9', 'get', 'like', 'hour', '']"
3530,ham,31,0.097,0.032,"['prepare', 'pounded', 'every', 'night', '']"
3531,ham,105,0.086,0.019,"['actually', 'mobile', 'full', 'msg', 'work', 'online', 'need', 'send', 'ltgt', 'sent', 'msg', 'wil', 'explain', 'u', 'later', '']"
3532,ham,19,0.105,0.105,"['sorry', 'ill', 'call', 'later', '']"
3533,ham,22,0.091,0.091,"['good', 'evening', '']"
3534,ham,20,0.1,0.1,"['im', 'home', 'please', 'call', '']"
3535,ham,75,0.08,0.027,"['oic', 'co', 'n', 'si', 'got', 'lunch', 'today', 'dad', 'went', 'dunno', 'whether', '2', 'eat', 'sch', 'wat', '']"
3536,ham,123,0.122,0.049,"['mmmmm', 'sooooo', 'good', 'wake', 'word', 'morning', 'love', 'mmmm', 'fuck', 'love', 'lion', 'devouring', 'kiss', 'across', 'sea', '']"
3537,ham,119,0.017,0.034,"['pleased', 'inform', 'application', 'airtel', 'broadband', 'processed', 'successfully', 'installation', 'happen', 'within', '3', 'day', '']"
3538,ham,37,0.054,0.081,"['happen', 'dear', 'silent', 'tensed', '']"
3539,ham,55,0.036,0.018,"['ill', 'get', '3', 'unless', 'guy', 'want', 'come', 'time', 'sooner', '']"
3540,ham,33,0.0,0.03,"['coughing', 'nothing', '']"
3541,ham,22,0.0,0.091,"['ìï', 'come', 'lt', '25', 'n', 'pas', 'lar', '']"
3542,ham,33,0.152,0.03,"['im', 'e', 'person', 'who', 'e', 'sm', 'survey', '']"
3543,ham,68,0.044,0.059,"['lol', 'ok', 'ill', 'try', 'send', 'warned', 'sprint', 'dead', 'slow', 'youll', 'prolly', 'get', 'tomorrow', '']"
